Date,Open,High,Low,Last,Close,Total Trade Quantity,Turnover (Lacs)
2014-08-04,819.0,822.7,807.1,813.0,813.0,1840761.0,14965.81
2014-08-05,817.0,823.0,809.9,819.6,820.2,1519276.0,12399.3
2014-08-06,815.05,819.55,807.35,811.15,810.0,845350.0,6876.75
2014-08-07,812.9,818.5,810.0,811.3,811.5,983435.0,8003.28
2014-08-08,805.0,807.8,795.0,796.0,796.15,1862670.0,14883.99
2014-08-11,801.0,802.85,791.4,793.95,792.95,1406556.0,11192.21
2014-08-12,801.0,808.5,792.0,806.0,807.2,1650768.0,13236.55
2014-08-13,810.0,815.75,802.65,813.95,812.4,1959955.0,15887.22
2014-08-14,814.1,831.65,813.3,825.85,826.7,2968306.0,24558.76
2014-08-18,830.0,834.5,823.6,833.0,832.35,1675542.0,13921.25
2014-08-19,833.0,837.5,822.25,824.15,823.85,1973214.0,16319.18
2014-08-20,829.0,834.6,819.0,820.0,820.55,2358713.0,19463.24
2014-08-21,822.0,835.2,821.0,834.9,832.5,1597620.0,13248.45
2014-08-22,834.35,848.75,828.05,846.3,846.75,2503822.0,21061.82
2014-08-25,843.0,852.8,837.2,844.2,843.45,1664016.0,14103.86
2014-08-26,844.5,848.5,838.1,841.9,842.5,1041314.0,8781.65
2014-08-27,846.0,846.0,834.0,836.75,836.6,1213242.0,10172.96
2014-08-28,837.5,845.5,834.0,840.95,843.55,1997863.0,16814.09
2014-09-01,845.9,849.0,838.6,844.0,841.2,1038664.0,8757.39
2014-09-02,843.1,861.1,838.65,859.5,859.2,2860563.0,24450.42
2014-09-03,865.0,865.0,851.6,857.0,856.65,2308695.0,19821.37
2014-09-04,858.05,859.0,848.5,852.65,851.85,1601742.0,13685.56
2014-09-05,852.0,855.55,844.1,848.1,848.45,958802.0,8135.89
2014-09-08,851.0,867.8,849.45,864.25,864.75,2447086.0,21045.49
2014-09-09,860.1,869.9,857.8,865.5,865.6,1915261.0,16573.4
2014-09-10,865.0,865.0,854.1,857.5,857.3,1078563.0,9255.95
2014-09-11,857.4,863.1,853.0,854.55,854.35,1633216.0,13980.64
2014-09-12,850.1,858.0,848.95,856.85,855.7,1521639.0,13002.0
2014-09-15,850.0,865.0,850.0,859.05,860.35,1452272.0,12506.14
2014-09-16,861.0,862.05,848.0,851.0,851.0,1269067.0,10858.09
2014-09-17,855.0,855.9,842.1,844.7,846.4,1976474.0,16745.56
2014-09-18,844.75,861.0,842.25,856.0,858.15,1663142.0,14222.45
2014-09-19,860.0,865.0,851.4,859.5,860.25,1635527.0,14034.22
2014-09-22,856.95,858.5,851.0,855.9,856.85,1633579.0,13958.09
2014-09-23,856.05,857.85,845.6,849.25,848.85,1179244.0,10050.46
2014-09-24,847.1,857.3,845.05,854.4,855.45,1666374.0,14208.07
2014-09-25,853.0,865.6,842.1,853.5,849.95,4148990.0,35498.74
2014-09-26,849.95,879.0,845.0,870.95,871.65,2470563.0,21299.8
2014-09-29,873.0,877.35,861.2,866.25,865.1,2170567.0,18874.35
2014-09-30,864.2,879.8,861.15,872.2,872.65,3008858.0,26207.74
2014-10-01,866.0,871.15,860.5,865.05,868.0,1467547.0,12714.45
2014-10-07,865.0,867.0,854.1,860.25,862.45,1256572.0,10810.79
2014-10-08,860.55,870.0,858.3,867.0,867.6,785096.0,6784.78
2014-10-09,874.0,892.95,868.25,886.15,887.6,1912605.0,16874.72
2014-10-10,883.05,885.15,864.9,868.8,867.3,1066745.0,9304.31
2014-10-13,864.0,878.0,855.65,876.1,876.8,1344128.0,11662.92
2014-10-14,885.0,885.95,865.15,867.0,868.35,1816560.0,15808.81
2014-10-16,868.4,874.0,855.05,856.0,858.85,1383271.0,11979.08
2014-10-17,860.25,888.1,857.1,887.8,885.25,2494480.0,21951.06
2014-10-20,894.0,909.6,890.15,896.95,893.8,2383001.0,21347.91
2014-10-21,900.0,905.75,887.65,896.75,895.55,4009288.0,35922.11
2014-10-22,905.05,906.35,891.25,894.45,893.65,1142886.0,10255.51
2014-10-23,893.0,897.85,892.0,897.0,896.45,224723.0,2012.52
2014-10-27,899.05,907.3,894.15,896.9,897.25,1681192.0,15158.64
2014-10-28,899.0,900.2,894.0,895.0,895.3,1450873.0,13004.8
2014-10-29,900.2,902.5,890.0,892.5,891.55,1974047.0,17650.04
2014-10-30,889.9,899.95,887.1,896.4,896.65,2684545.0,24030.93
2014-10-31,900.1,914.6,897.35,912.8,911.85,2526497.0,22994.51
2014-11-03,915.2,919.3,905.4,911.8,910.7,1809912.0,16481.42
2014-11-05,915.05,920.3,910.25,912.3,912.8,1881045.0,17243.55
2014-11-07,905.0,906.6,893.65,899.5,899.45,2257123.0,20306.73
2014-11-10,899.5,908.35,893.0,907.95,904.65,1597439.0,14366.08
2014-11-11,905.9,917.3,902.4,909.0,907.9,1478352.0,13443.8
2014-11-12,911.0,919.9,904.15,912.0,911.75,2264666.0,20698.6
2014-11-13,915.5,920.0,903.9,914.0,915.95,1847238.0,16867.97
2014-11-14,918.2,933.0,911.75,932.0,930.1,2109514.0,19450.03
2014-11-17,930.0,934.0,908.0,919.2,918.95,3366021.0,30872.65
2014-11-18,921.0,935.0,912.0,933.95,932.2,2297278.0,21243.63
2014-11-19,935.05,937.7,922.15,925.05,926.55,863712.0,8022.21
2014-11-20,927.95,927.95,912.1,919.0,918.2,1192593.0,10935.94
2014-11-21,921.2,935.0,914.05,932.2,932.85,2205952.0,20459.54
2014-11-24,932.35,950.0,928.1,946.8,945.2,1829215.0,17194.61
2014-11-25,943.0,958.8,939.0,957.25,953.55,3039127.0,28908.58
2014-11-26,939.8,959.9,933.3,949.5,951.3,2244107.0,21322.71
2014-11-27,950.6,953.8,943.0,946.15,948.15,3302862.0,31314.04
2014-11-28,948.0,965.9,947.0,955.0,957.15,2312965.0,22176.79
2014-12-01,958.3,962.45,948.2,950.05,950.0,1847282.0,17624.4
2014-12-02,941.75,949.6,939.2,942.0,943.3,1129389.0,10658.18
2014-12-03,942.0,944.05,932.0,932.5,933.1,1665296.0,15606.77
2014-12-04,940.0,944.25,932.0,941.35,941.4,1709776.0,16023.79
2014-12-05,941.0,944.4,935.7,942.0,942.75,1018545.0,9570.95
2014-12-08,945.0,945.0,925.0,927.8,927.15,1014282.0,9485.48
2014-12-09,925.05,935.0,925.05,927.7,926.75,1218336.0,11325.78
2014-12-10,926.1,935.0,925.3,932.35,931.4,1391358.0,12939.22
2014-12-11,929.9,935.75,925.0,933.5,933.6,1204711.0,11204.03
2014-12-12,933.0,936.2,929.0,932.1,931.5,1154207.0,10760.34
2014-12-15,930.0,944.3,928.0,942.25,941.5,1659657.0,15580.45
2014-12-16,937.55,942.0,917.0,928.0,925.75,1247489.0,11577.32
2014-12-17,926.0,932.5,916.0,919.0,921.85,1766004.0,16267.73
2014-12-18,932.6,936.5,922.05,934.0,934.05,1623457.0,15084.32
2014-12-19,945.05,949.0,932.5,943.0,941.45,1528527.0,14387.51
2014-12-22,954.0,966.1,942.5,965.35,963.7,2073903.0,19760.72
2014-12-23,959.7,973.95,955.35,960.0,959.75,1886020.0,18199.3
2014-12-24,957.9,964.8,941.1,946.5,945.25,4166203.0,39541.32
2014-12-26,950.4,952.95,942.55,949.3,948.65,841620.0,7985.67
2014-12-29,950.1,956.0,948.3,948.5,951.7,903700.0,8603.71
2014-12-30,950.0,959.6,942.75,955.2,956.45,1420300.0,13509.25
2014-12-31,956.0,957.3,949.75,950.9,951.6,1248132.0,11881.19
2015-01-01,951.0,954.4,945.05,952.3,952.05,886235.0,8411.52
2015-01-02,950.4,969.3,950.4,968.0,965.3,1475096.0,14238.38
2015-01-05,970.0,970.55,955.1,958.5,957.15,1199000.0,11500.19
2015-01-06,954.0,956.55,937.55,941.45,942.25,2054920.0,19491.1
2015-01-07,939.7,951.35,936.25,944.8,945.0,1436528.0,13600.05
2015-01-08,954.25,968.95,948.2,964.5,964.85,2381456.0,22951.93
2015-01-09,972.9,980.0,966.6,970.0,975.65,2246296.0,21879.74
2015-01-12,969.4,974.4,964.5,966.2,967.05,1031603.0,9993.52
2015-01-13,968.95,971.95,955.7,963.05,963.35,1457087.0,14081.65
2015-01-14,960.05,974.65,959.7,965.0,963.9,921308.0,8903.59
2015-01-15,990.0,998.2,970.75,988.5,993.15,2849619.0,28174.33
2015-01-16,1002.2,1014.9,998.55,1000.5,1001.35,1955327.0,19667.56
2015-01-19,1013.25,1020.0,1002.95,1005.0,1004.55,1059873.0,10682.83
2015-01-20,1010.0,1027.0,1002.0,1017.8,1020.95,2126451.0,21596.72
2015-01-21,1027.4,1032.95,1018.35,1020.0,1019.95,1685153.0,17274.67
2015-01-22,1025.0,1032.5,1018.55,1022.55,1021.25,1617670.0,16563.4
2015-01-23,1030.0,1048.0,1024.4,1042.0,1042.8,2496978.0,26022.8
2015-01-27,1043.0,1077.75,1040.9,1068.0,1074.05,2490600.0,26394.03
2015-01-28,1070.0,1093.2,1055.0,1059.0,1058.35,2841235.0,30412.06
2015-01-29,1075.0,1100.6,1061.0,1093.0,1095.0,5141904.0,55813.81
2015-01-30,1094.55,1094.55,1064.25,1081.05,1077.35,2642604.0,28445.71
2015-02-02,1068.5,1093.0,1052.35,1081.0,1081.6,1427588.0,15304.89
2015-02-03,1078.5,1082.2,1055.3,1057.75,1064.1,2550172.0,27193.08
2015-02-04,1063.0,1080.8,1057.25,1061.7,1067.7,1549378.0,16595.04
2015-02-05,1075.0,1092.8,1070.35,1075.4,1076.5,2014787.0,21808.88
2015-02-06,1077.0,1078.95,1050.05,1051.05,1053.5,1725780.0,18313.82
2015-02-09,1047.0,1051.75,1034.5,1036.8,1040.1,1307974.0,13605.55
2015-02-10,1030.0,1062.3,1030.0,1055.8,1054.45,2318938.0,24379.27
2015-02-11,1058.0,1064.8,1053.0,1056.7,1058.4,1040397.0,11021.22
2015-02-12,1065.1,1081.9,1052.7,1074.4,1076.0,1381435.0,14711.01
2015-02-13,1081.2,1082.0,1063.6,1065.95,1065.8,1928625.0,20630.78
2015-02-16,1075.8,1085.0,1062.5,1063.7,1067.55,1847179.0,19868.94
2015-02-18,1067.55,1082.95,1057.05,1076.0,1074.8,1345423.0,14466.3
2015-02-19,1074.0,1084.9,1063.8,1082.0,1079.8,1126751.0,12114.29
2015-02-20,1083.0,1089.9,1068.5,1070.8,1073.05,1551506.0,16742.44
2015-02-23,1077.1,1081.55,1062.0,1063.1,1067.5,1395391.0,14956.69
2015-02-24,1070.3,1071.0,1057.1,1068.0,1067.65,1461572.0,15565.25
2015-02-25,1070.0,1074.8,1050.0,1051.0,1052.45,1162131.0,12359.52
2015-02-26,1053.65,1056.0,1035.1,1039.6,1038.15,3106736.0,32358.56
2015-02-27,1045.45,1058.55,1045.45,1054.4,1054.0,2565446.0,27038.58
2015-02-28,1063.0,1076.8,1044.15,1076.15,1071.2,2895345.0,30703.27
2015-03-02,1080.35,1099.0,1068.0,1081.0,1082.55,3596308.0,39117.72
2015-03-03,1086.45,1092.0,1077.05,1081.2,1083.35,1507337.0,16366.95
2015-03-04,1105.0,1109.3,1060.0,1067.2,1065.3,3069406.0,33330.19
2015-03-05,1065.0,1090.0,1062.5,1086.6,1085.1,2425613.0,26100.62
2015-03-09,1077.05,1081.8,1056.0,1058.0,1059.0,1438952.0,15307.3
2015-03-10,1062.0,1062.25,1045.0,1051.95,1052.55,1283709.0,13528.95
2015-03-11,1050.9,1061.9,1050.0,1055.9,1056.45,1366384.0,14423.55
2015-03-12,1060.1,1063.9,1051.1,1054.0,1054.6,1882709.0,19859.32
2015-03-13,1060.0,1064.0,1034.6,1045.55,1042.65,1356695.0,14157.22
2015-03-16,1045.0,1057.9,1042.5,1053.05,1051.55,1337193.0,14072.58
2015-03-17,1060.0,1065.9,1042.85,1056.55,1058.05,1342326.0,14167.87
2015-03-18,1060.15,1071.9,1053.2,1064.0,1063.55,1287083.0,13686.66
2015-03-19,1071.0,1073.8,1048.7,1051.2,1052.2,1343393.0,14245.87
2015-03-20,1051.0,1059.5,1045.95,1056.9,1055.9,1620809.0,17077.98
2015-03-23,1055.95,1059.4,1046.0,1048.75,1047.75,1361685.0,14349.8
2015-03-24,1043.3,1057.0,1035.45,1037.95,1037.95,2243391.0,23467.55
2015-03-25,1040.05,1046.7,1031.1,1032.65,1034.25,2652225.0,27535.72
2015-03-26,1026.9,1032.2,1002.1,1017.9,1006.95,8950155.0,90527.58
2015-03-27,1014.95,1023.55,1008.1,1015.95,1014.65,2710224.0,27542.44
2015-03-30,1020.0,1039.0,1012.8,1038.5,1036.9,1738786.0,17874.5
2015-03-31,1039.9,1039.9,1014.85,1022.55,1022.7,1490564.0,15317.06
2015-04-01,1026.1,1036.85,1013.0,1033.9,1033.25,961049.0,9861.95
2015-04-06,1035.0,1036.85,1019.8,1030.1,1031.95,1787793.0,18403.61
2015-04-07,1033.25,1038.2,1023.65,1037.25,1032.75,1549268.0,15966.37
2015-04-08,1040.05,1042.45,1030.05,1036.0,1035.55,1026536.0,10644.7
2015-04-09,1038.25,1059.0,1030.0,1054.9,1056.1,1750696.0,18337.37
2015-04-10,1053.0,1053.0,1034.85,1041.2,1042.65,1529831.0,15944.51
2015-04-13,1040.0,1046.3,1034.8,1039.0,1038.8,1140809.0,11869.7
2015-04-15,1040.0,1048.7,1025.2,1027.0,1031.65,1223499.0,12703.09
2015-04-16,1028.0,1033.55,1018.0,1026.6,1029.65,1402530.0,14397.8
2015-04-17,1025.1,1027.85,1016.05,1018.9,1018.25,1012253.0,10326.14
2015-04-20,1020.0,1025.0,1002.6,1008.65,1005.1,1297220.0,13147.19
2015-04-21,1005.0,1014.4,995.6,1003.0,1003.0,1627686.0,16372.19
2015-04-22,1006.5,1021.0,993.5,1014.85,1013.1,1691484.0,17040.9
2015-04-23,1020.05,1024.2,1006.1,1011.85,1013.5,2406957.0,24450.68
2015-04-24,1018.9,1019.0,1000.35,1009.05,1006.45,1801311.0,18191.27
2015-04-27,1006.95,1012.5,996.0,1002.0,1005.45,1842676.0,18486.49
2015-04-28,999.55,1011.45,990.1,1001.5,1004.55,1985527.0,19838.16
2015-04-29,1004.0,1009.5,988.0,992.9,993.15,1965891.0,19585.04
2015-04-30,991.0,995.0,979.05,992.0,988.8,3785921.0,37354.23
2015-05-04,994.05,1009.5,992.0,1001.1,1000.95,785362.0,7873.06
2015-05-05,999.05,1003.9,985.85,986.9,987.65,1284501.0,12744.72
2015-05-06,987.5,987.5,965.5,967.55,970.6,2751924.0,26806.73
2015-05-07,968.0,970.0,944.2,950.0,951.3,2934166.0,28122.29
2015-05-08,961.5,987.8,955.4,978.35,982.0,2892983.0,28090.78
2015-05-11,986.05,992.75,974.05,990.1,990.3,1682836.0,16574.48
2015-05-12,990.0,990.0,967.0,972.0,971.95,2776892.0,27001.65
2015-05-13,975.85,993.4,971.6,991.25,990.25,1947962.0,19147.48
2015-05-14,989.0,994.85,974.0,992.5,991.05,1113797.0,10959.35
2015-05-15,994.9,997.55,984.2,990.9,990.1,2038406.0,20182.99
2015-05-18,996.0,1012.0,992.0,1007.15,1009.85,1428326.0,14314.49
2015-05-19,1006.35,1018.0,998.1,1007.25,1007.55,1196587.0,12065.41
2015-05-20,1009.65,1026.8,1009.55,1021.0,1024.05,1002210.0,10237.01
2015-05-21,1024.0,1030.0,1015.1,1022.7,1024.7,983595.0,10061.05
2015-05-22,1024.7,1029.0,1018.35,1024.0,1024.3,1172384.0,12010.49
2015-05-25,1028.4,1031.0,1017.6,1024.6,1023.55,1092265.0,11198.21
2015-05-26,1024.45,1030.2,1018.05,1028.5,1027.4,1226586.0,12558.43
2015-05-27,1023.8,1040.0,1021.4,1037.05,1038.15,804648.0,8308.97
2015-05-28,1039.05,1043.7,1022.2,1028.75,1029.4,2390290.0,24611.98
2015-05-29,1029.95,1054.0,1027.15,1049.25,1050.55,1264670.0,13194.78
2015-06-01,1048.95,1056.0,1031.0,1035.2,1036.2,960330.0,10043.96
2015-06-02,1038.4,1040.3,1004.9,1007.05,1008.8,1181502.0,12070.36
2015-06-03,1009.0,1017.0,998.0,1010.05,1005.55,1456208.0,14689.84
2015-06-04,1008.85,1017.85,995.0,1016.6,1014.95,1389397.0,13994.93
2015-06-05,1010.25,1018.5,1002.5,1009.5,1011.75,1688465.0,17078.21
2015-06-08,1004.25,1012.25,995.55,1002.5,1003.45,952999.0,9559.97
2015-06-09,1005.0,1006.0,997.1,1000.0,1001.85,1510065.0,15135.0
2015-06-10,998.0,1019.0,997.0,1014.0,1015.6,1996562.0,20213.67
2015-06-11,1017.6,1018.55,994.7,995.8,1000.2,2273544.0,22887.71
